Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
*,False,False,False,False,False,False
"Department of Information Technology, Al Musanna College of Technology, Directorate General of Technological Education,",False,False,False,False,False,False
"Ministry of Manpower, Oman",False,False,False,False,False,False
Received 23 June 2011; accepted 6 September 2011,False,False,False,False,False,False
Available online 22 November 2011,False,False,False,False,False,False
KEYWORDS,True,False,False,True,False,False
Clinical decision support,False,False,False,False,False,False
system (CDSS);,False,False,False,False,False,False
Heart disease;,False,False,False,False,False,False
Fuzzy logic;,False,False,False,False,False,False
Weighted fuzzy rules;,False,False,False,False,False,False
Attribute selection;,False,False,False,False,False,False
Risk prediction;,False,False,False,False,False,False
UCI repository;,False,False,False,False,False,False
Accuracy;,False,False,False,False,False,False
Sensitivity and speciﬁcity,False,False,False,False,False,False
"Abstract As people have interests in their health recently, development of medical domain applica-",False,False,False,True,False,False
tion has been one of the most active research areas. One example of the medical domain application,False,False,False,False,False,False
"is the detection system for heart disease based on computer-aided diagnosis methods, where the data",False,False,False,False,False,False
are obtained from some other sources and are evaluated based on computer-based applications.,False,False,False,False,False,False
"Earlier, the use of computer was to build a knowledge based clinical decision support system which",False,False,False,False,False,False
uses knowledge from medical experts and transfers this knowledge into computer algorithms man-,False,False,False,False,False,False
ually. This process is time consuming and really depends on medical experts’ opinions which may be,False,False,False,False,False,False
"subjective. To handle this problem, machine learning techniques have been developed to gain knowl-",False,False,False,False,False,False
"edge automatically from examples or raw data. Here, a weighted fuzzy rule-based clinical decision",False,False,False,False,False,False
"support system (CDSS) is presented for the diagnosis of heart disease, automatically obtaining",False,False,False,False,False,False
knowledge from the patient’s clinical data. The proposed clinical decision support system for the risk,False,False,False,False,False,False
prediction of heart patients consists of two phases: (1) automated approach for the generation of,False,False,False,False,False,False
"weighted fuzzy rules and (2) developing a fuzzy rule-based decision support system. In the ﬁrst phase,",False,False,False,False,False,False
"we have used the mining technique, attribute selection and attribute weightage method to obtain the",False,False,False,False,False,False
"weighted fuzzy rules. Then, the fuzzy system is constructed in accordance with the weighted fuzzy",False,False,False,False,False,False
"rules and chosen attributes. Finally, the experimentation is carried out on the proposed system using",False,False,False,False,False,False
the datasets obtained from the UCI repository and the performance of the system is compared with,False,False,False,False,False,False
"the neural network-based system utilizing accuracy, sensitivity and speciﬁcity.",False,False,False,False,False,False
ª 2011 King Saud University. Production and hosting by Elsevier B.V. All rights reserved.,False,False,False,False,False,False
1. Introduction,False,False,True,True,False,False
To extract hidden patterns and relationships from large,False,False,False,False,False,False
"databases, data mining merges statistical analysis, machine",False,False,False,False,False,False
"learning and database technology (Thuraisingham, 2000). In",False,False,False,False,False,False
"several areas of medical services, including prediction of the",False,False,False,False,False,False
"effectiveness of surgical procedures, medical tests, medication,",False,False,False,False,False,False
and the discovery of relationships among clinical and diagnosis,False,False,False,False,False,False
"data, data mining techniques have been applied (Tang et al.,",False,False,False,False,False,False
2005). Modern-day medical diagnosis is a very composite,False,False,False,False,False,False
*,False,False,False,False,False,False
Mobile: +968 95710984.,False,False,False,False,False,False
"E-mail addresses: anoojpk@gmail.com, anoojphd@gmail.com",False,False,False,False,False,False
1319-1578 ª 2011 King Saud University. Production and hosting by,False,False,False,False,False,False
Elsevier B.V. All rights reserved.,False,False,False,False,False,False
Peer review under responsibility of King Saud University.,False,False,False,False,False,False
doi:10.1016/j.jksuci.2011.09.002,False,False,False,False,False,False
Production and hosting by Elsevier,False,False,False,False,False,False
"Journal of King Saud University – Computer and Information Sciences (2012) 24, 27–40",False,False,False,False,False,False
King Saud University,False,False,False,False,False,False
www.ksu.edu.sa,False,False,False,False,False,False
www.sciencedirect.com,False,False,False,False,False,False
"process, entailing precise patient data, a philosophical under-",False,False,False,False,False,False
standing of the medical literature and many years of clinical,False,False,False,False,False,False
"experience. The health care data which, unfortunately, are",False,False,False,False,False,False
not ‘‘mined’’ to discover hidden information for effective deci-,False,False,False,False,False,False
sion-making are collected in a huge amount by the health care,False,False,False,False,False,False
"industry (Subbalakshmi et al., 2011). Clinical decisions are",False,False,False,False,False,False
often taken on the basis of doctors’ perception and experience,False,False,False,False,False,False
rather than on the knowledge rich data masked in the database,False,False,False,False,False,False
"(Parthiban and Subramanian, 2008). However unfortunately",False,False,False,False,False,False
every doctor’s expertise is not even in every sub-specialty,False,False,False,False,False,False
and is in several places as a scarce resource (Parthiban and,False,False,False,False,False,False
"Subramanian, 2008). The information afforded by the patients",False,False,False,False,False,False
may entail redundant and interrelated symptoms and signs in,False,False,False,False,False,False
medical diagnosis especially when the patients suffer from,False,False,False,False,False,False
more than one type of disease of the same category. The phy-,False,False,False,False,False,False
sicians may not be capable to diagnose it accurately (Shanthi,False,False,False,False,False,False
"et al., 2008). Unfortunately, due to complex interdependence",False,False,False,False,False,False
"on a variety of factors, accurate diagnosis of disease at a",False,False,False,False,False,False
"premature stage is quite a challenging task (Yan et al., 2003).",False,False,False,False,False,False
"To enhance health and health care, clinical decision support",False,False,False,False,False,False
"(CDS) affords clinicians, staff, patients, or other individuals",False,False,False,False,False,False
"with knowledge and person speciﬁc information, intelligently",False,False,False,False,False,False
ﬁltered or presented at appropriate times. In enhancing out-,False,False,False,False,False,False
"comes at a few health care institutions and practice sites,",False,False,False,False,False,False
CDS has been effective by making needed medical knowledge,False,False,False,False,False,False
"readily obtainable to knowledge users (Merijohn et al., 2008).",False,False,False,False,False,False
"Addressing clinical requirements, such as ensuring accurate",False,False,False,False,False,False
"diagnoses, screening in a timely manner for preventable dis-",False,False,False,False,False,False
"eases, or averting adverse drug events, are the most general",False,False,False,False,False,False
"exploitations of CDS (Garg et al., 2005). Nevertheless, CDS",False,False,False,False,False,False
"can also be potentially lower costs, progress efﬁciency, and",False,False,False,False,False,False
"minimize patient inconvenience. In fact, CDS can occasionally",False,False,False,False,False,False
"deal with all three of these areas simultaneously, for instance,",False,False,False,False,False,False
by alerting clinicians to potentially duplicative testing. For,False,False,False,False,False,False
"more complex cognitive tasks, such as diagnostic decision-",False,False,False,False,False,False
"making, the intention of CDS is to support, rather than to re-",False,False,False,False,False,False
"place, the clinician (Miller, 1990; Miller and Masarie, 1990),",False,False,False,False,False,False
whereas the CDS may relieve the clinician of the burden of,False,False,False,False,False,False
reconstructing orders for each encounter for other tasks (such,False,False,False,False,False,False
"as the presentation of a predeﬁned order set) (Osheroff, 2009 ).",False,False,False,False,False,False
"The CDS possibly will provide suggestions, but the clinician",False,False,False,False,False,False
"ought to ﬁlter the information, review the suggestions, and de-",False,False,False,False,False,False
cide whether to take action or what action to take.,False,False,False,False,False,False
Clinical decision support systems are widely categorized,False,False,False,False,False,False
into two major groups namely (1) knowledge based CDSS,False,False,False,False,False,False
"and (2) non-knowledge based CDSS (Abbasi and Kashiyarndi,",False,False,False,False,False,False
2006). The knowledge based clinical decision support system,False,False,False,False,False,False
comprises rules mostly in the form of IF–Then statements.,False,False,False,False,False,False
Generally the data are associated with these rules. For in-,False,False,False,False,False,False
"stance, generate warning and more only if the pain intensity",False,False,False,False,False,False
is up to a certain level. Generally the knowledge based CDSS,False,False,False,False,False,False
"encloses three main parts – knowledge base, inference rules",False,False,False,False,False,False
and a mechanism to communicate. To illustrate the result to,False,False,False,False,False,False
"the users as well as to afford input to the system, knowledge",False,False,False,False,False,False
"base holds the rules, inference engine merges rules with the pa-",False,False,False,False,False,False
tient data and the communication mechanism is utilized. The,False,False,False,False,False,False
adaptive guidelines from a knowledge base server prove to,False,False,False,False,False,False
"be much more effective than others in certain cases, such as",False,False,False,False,False,False
"that of chest pain management (Ali et al., 1999). Vagueness,",False,False,False,False,False,False
impreciseness and uncertainty are the fundamental and indis-,False,False,False,False,False,False
"pensable aspects of knowledge, so as in several practical prob-",False,False,False,False,False,False
"lems, the experts face vagueness in feature vectors and",False,False,False,False,False,False
"uncertainty in decision-making. Basically, a symptom is an",False,False,False,False,False,False
uncertain indication of a phenomenon since it may or may,False,False,False,False,False,False
"not occur with it. Especially, uncertainty characterizes a rela-",False,False,False,False,False,False
"tion between symptoms and phenomena (Straszecka, 2007;",False,False,False,False,False,False
