Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
"By James R. Matey, Senior Member IEEE, Oleg Naroditsky, Keith Hanna, Ray Kolczynski,",False,False,False,False,False,False
"Dominick J. LoIacono, Shakuntala Mangru, Michael Tinker,",False,False,False,False,False,False
"Senior Member IEEE,",False,False,False,False,False,False
"Thomas M. Zappia, and Wenyi Y. Zhao,",False,False,False,False,False,False
Senior Member IEEE,False,False,False,False,False,False
ABSTRACT,True,False,False,True,False,False
|,False,False,False,False,False,False
Iris recognition is one of the most powerful,False,False,False,False,False,False
techniques for biometric identification ever developed. Com-,False,False,False,False,False,False
mercial systems based on the algorithms developed by John,False,False,False,False,False,False
Daugman have been available since 1995 and have been used,False,False,False,False,False,False
"in a variety of practical applications. However, all currently",False,False,False,False,False,False
available systems impose substantial constraints on subject,False,False,False,False,False,False
position and motion during the recognition process. These,False,False,False,False,False,False
"constraints are largely driven by the image acquisition process,",False,False,False,False,False,False
rather than the particular pattern-matching algorithm used for,False,False,False,False,False,False
the recognition process. In this paper we present results of our,False,False,False,False,False,False
efforts to substantially reduce constraints on position and,False,False,False,False,False,False
motion by means of a new image acquisition system based on,False,False,False,False,False,False
"high-resolution cameras, video synchronized strobed illumi-",False,False,False,False,False,False
"nation, and specularity based image segmentation. We discuss",False,False,False,False,False,False
the design tradeoffs we made in developing the system and the,False,False,False,False,False,False
performance we have been able to achieve when the image,False,False,False,False,False,False
acquisition system is combined with a standard iris recognition,False,False,False,False,False,False
algorithm. The Iris on the Move (IOM) s ystem is the first system,False,False,False,False,False,False
to enable capture of iris images of sufficient quality for iris,False,False,False,False,False,False
recognition while the subject is moving at a normal walking,False,False,False,False,False,False
pace through a minimally confining portal.,False,False,False,False,False,False
KEYWORDS,True,False,False,True,False,False
|,False,False,False,False,False,False
Biometric identification; eye safety; image acqui-,False,False,False,False,False,False
sition; image processing; iris recognition; strobe illumination,False,False,False,False,False,False
I. INTRODUCTION,True,True,False,True,False,False
A. Overview of Iris Recognition,False,False,False,True,False,False
1) How it Works: All commercial iris recognition,False,False,False,False,False,False
systems work on the basic principles described in the,False,False,False,False,False,False
patents of Flom and Safir [1] and Daugman [2]. These,False,False,False,False,False,False
principles are summarized in Fig. 1. The subject iris is,False,False,False,False,False,False
illuminated with light from controlled and ambient light,False,False,False,False,False,False
sources. The camera and the controlled illumination are at,False,False,False,False,False,False
some defined standoff distance from the subject. The,False,False,False,False,False,False
camera and lens (possibly filtered) acquire an image that is,False,False,False,False,False,False
then captured by a computer. The iris image is then,False,False,False,False,False,False
"segmented, normalized, and an iris template (commonly",False,False,False,False,False,False
called an iris code) is generated. The template is then,False,False,False,False,False,False
matched against an existing database of previously enrolled,False,False,False,False,False,False
irises; a match against the database indicates that the,False,False,False,False,False,False
current iris is the same iris that was used to create the,False,False,False,False,False,False
template that is in the database.,False,False,False,False,False,False
Segmentation identifies the centers and radii of the,False,False,False,False,False,False
pupil and iris and normalization remaps the iris region,False,False,False,False,False,False
between the pupil and the sclera (the white of the eye),False,False,False,False,False,False
using a Cartesian to polar transform. See Fig. 2 for an,False,False,False,False,False,False
example.,False,False,False,False,False,False
"The process described above, or an equivalent, is",False,False,False,False,False,False
common to many if not most of the iris recognition,False,False,False,False,False,False
algorithms that have been proposed to date. The differ-,False,False,False,False,False,False
"ences between them lie in the details of the segmentation,",False,False,False,False,False,False
"template generation, and template matching algorithms.",False,False,False,False,False,False
"J. R. Matey, O. Naroditsky, R. Kolczynski, D. J. LoIacono, S. Mangru, M. Tinker,",False,False,False,False,False,False
"T. M. Zappia, and W. Y. Zhao are with the Sarnoff Corporation, Princeton,",False,False,False,False,False,False
"K. Hanna is with the Hoyos Group, New York, NY 10022 USA",False,False,False,False,False,False
Digital Object Identifier: 10.1109/JPROC.2006.884091,False,False,False,False,False,False
"1936 Proceedings of the IEEE |Vol.94,No.11,November2006 0018-9219/$20.00",False,False,False,False,False,False
Ó,True,False,False,True,False,False
In this work we use an Iridian implementation of the,False,False,False,False,False,False
"Daugman algorithm. In this algorithm, the iris code is",False,False,False,False,False,False
generated by performing a dot product between complex,False,False,False,False,False,False
normalized image. The phase angles of resulting complex,False,False,False,False,False,False
dot products are then quantized to 2 bits and assembled,False,False,False,False,False,False
The comparison step computes a fractional Hamming,False,False,False,False,False,False
distance between the bit array of one template and that of,False,False,False,False,False,False
another and compares that distance to a predetermined,False,False,False,False,False,False
threshold. The fractional Hamming distance (hereafter,False,False,False,False,False,False
"referred to as the Hamming distance, in accordance with",False,False,False,False,False,False
popularusage)isthefractionofthebitsthatdiffer,False,False,False,False,False,False
between the two templates.,False,False,False,False,False,False
Using a statistical argument to extrapolate from a,False,False,False,False,False,False
"limited dataset, Daugman predicted that the probability of",False,False,False,False,False,False
obtaining a Hamming distance less than 0.33 for templates,False,False,False,False,False,False
that arise from different irises is about one part in 4 million,False,False,False,False,False,False
and drops to less than one part in a billion at 0.30 [4]. At,False,False,False,False,False,False
"the time, the available datasets were not good enough to",False,False,False,False,False,False
"test the prediction. In a later paper [5], he presented",False,False,False,False,False,False
extensive real world tests of the argument and found that,False,False,False,False,False,False
the probability at 0.297 is about one part in 18 million.,False,False,False,False,False,False
ThedistancereportedbytheIridianimplementation,False,False,False,False,False,False
of the Daugman algorithm is a modified (sometimes,False,False,False,False,False,False
called normalized) fractional Hamming distance that is,False,False,False,False,False,False
"adjusted to provide a constant probability of a false match,",False,False,False,False,False,False
based upon the fraction of valid bits in the compared,False,False,False,False,False,False
templates [5].,False,False,False,False,False,False
In many commercial implementations of the Daugman,False,False,False,False,False,False
"algorithm, the templates are transformed using random",False,False,False,False,False,False
xor and permutation matrices to generate iris templates,False,False,False,False,False,False
"[6], [7] that are specific to the particular instantiation of",False,False,False,False,False,False
the implementation in which the algorithm is used.,False,False,False,False,False,False
"2) Examples of Existing Commercial Systems: At present,",False,False,False,False,False,False
there are four major manufacturers of commercial iris,False,False,False,False,False,False
recognition systems. Representative examples of the,False,False,False,False,False,False
systems are listed in Table 1. The capture volume is the,False,False,False,False,False,False
volume of the space within which an eye must be placed in,False,False,False,False,False,False
order for the system to acquire a useful iris image. The,False,False,False,False,False,False
standoff is the camera-to-subject-iris distance. The verifi-,False,False,False,False,False,False
cation time is the approximate time required to acquire an,False,False,False,False,False,False
image of sufficient quality for iris recognition and to,False,False,False,False,False,False
perform identification using a database small enough that,False,False,False,False,False,False
the database search time is negligible. The verification,False,False,False,False,False,False
times in the table were not all obtained under the same,False,False,False,False,False,False
conditions; this lack of uniformity complicates their,False,False,False,False,False,False
"interpretation. For example, some of the systems acquire",False,False,False,False,False,False
"two irises at a time; in one case, the image acquisition is",False,False,False,False,False,False
under close control of a trained operator; and in some,False,False,False,False,False,False
casesthesubjectswereprepositionedbytheoperatorator,False,False,False,False,False,False
near the optimum position for the system. In our ex-,False,False,False,False,False,False
"perience, self-positioning can often add 5–10 s to the",False,False,False,False,False,False
"verification time for nonhabituated subjects, and some-",False,False,False,False,False,False
times can add much more.,False,False,False,False,False,False
3) How Well Iris Recognition Works: There are several,False,False,False,False,False,False
reports of carefully structured analyses of iris recognition,False,False,False,False,False,False
"tests including those sponsored by Iridian [8], the U.S.",False,False,False,False,False,False
"Department of Homeland Security (DHS) [9], and the",False,False,False,False,False,False
United Kingdom [10]. The results of [9] are perhaps best,False,False,False,False,False,False
summarized in the receiver operating characteristic (ROC),False,False,False,False,False,False
"and detection error tradeoff (DET) plots in that report, two",False,False,False,False,False,False
ofwhichwereproduceinFig.3.andFig.4.Thesefigures,False,False,False,False,False,False
show that iris recognition systems can provide false accept,False,False,False,False,False,False
