Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
A novel clustering approach: Artiﬁcial Bee Colony (ABC) algorithm,False,False,False,False,False,False
"Dervis Karaboga, Celal Ozturk",False,False,False,False,False,False
∗,False,False,False,False,False,False
"Erciyes University, Intelligent Systems Research Group, Department of Computer Engineering, Kayseri, Turkey",False,False,False,False,False,False
article info,False,False,False,False,False,False
Article history:,False,False,False,False,False,False
Keywords:,False,False,False,False,False,False
abstract,False,False,False,False,False,False
Artiﬁcial Bee Colony (ABC) algorithm which is one of the most recently introduced optimization algo-,False,False,False,False,False,False
"rithms, simulates the intelligent foraging behavior of a honey bee swarm. Clustering analysis, used in",False,False,False,False,False,False
"many disciplines and applications, is an important tool and a descriptive task seeking to identify homo-",False,False,False,False,False,False
"geneous groups of objects based on the values of their attributes. In this work, ABC is used for data",False,False,False,False,False,False
clustering on benchmark problems and the performance of ABC algorithm is compared with Particle,False,False,False,False,False,False
Swarm Optimization (PSO) algorithm and other nine classiﬁcation techniques from the literature. Thir-,False,False,False,False,False,False
teen of typical test data sets from the UCI Machine Learning Repository are used to demonstrate the,False,False,False,False,False,False
results of the techniques. The simulation results indicate that ABC algorithm can efﬁciently be used for,False,False,False,False,False,False
multivariate data clustering.,False,False,False,False,False,False
© 2009 Elsevier B.V. All rights reserved.,False,False,False,False,False,False
1. Introduction,False,False,True,True,False,False
"Clustering, which is an important tool for a variety of applica-",False,False,False,False,False,False
"tions in data mining, statistical data analysis, data compression, and",False,False,False,False,False,False
"vector quantization, aims gathering data into clusters (or groups)",False,False,False,False,False,False
such that the data in each cluster shares a high degree of similarity,False,False,False,False,False,False
while being very dissimilar to data from other clusters [1–3]. The,False,False,False,False,False,False
goal of clustering is to group data into clusters such that the simi-,False,False,False,False,False,False
larities among data members within the same cluster are maximal,False,False,False,False,False,False
while similarities among data members from different clusters are,False,False,False,False,False,False
minimal.,False,False,False,False,False,False
Clustering algorithms are generally classiﬁed as hierarchical,False,False,False,False,False,False
clustering and partitional clustering [3–5]. Hierarchical clustering,False,False,False,False,False,False
"groups data objects with a sequence of partitions, either from",False,False,False,False,False,False
singleton clusters to a cluster including all individuals or vice versa.,False,False,False,False,False,False
Hierarchical procedures can be either agglomerative or divisive:,False,False,False,False,False,False
agglomerative algorithms begin with each element as a separate,False,False,False,False,False,False
cluster and merge them in successively larger clusters; divisive,False,False,False,False,False,False
algorithms begin with the whole set and proceed to divide it into,False,False,False,False,False,False
"successively smaller clusters [6,7]. Partitional procedures that we",False,False,False,False,False,False
"concerned in this paper, attempt to divide the data set into a set",False,False,False,False,False,False
of disjoint clusters without the hierarchical structure. The most,False,False,False,False,False,False
popular partitional clustering algorithms are the prototype-based,False,False,False,False,False,False
clustering algorithms where each cluster is represented by the,False,False,False,False,False,False
center of the cluster and the used objective function (a square-,False,False,False,False,False,False
∗,False,False,False,False,False,False
error function) is the sum of the distance from the pattern to the,False,False,False,False,False,False
center [8].,False,False,False,False,False,False
The most popular class of clustering algorithms is K-means,False,False,False,False,False,False
"algorithm which is a center based, simple and fast algorithm [9].",False,False,False,False,False,False
"However, K-means algorithm highly depends on the initial states",False,False,False,False,False,False
and always converges to the nearest local optimum from the start-,False,False,False,False,False,False
ing position of the search. In order to overcome local optima,False,False,False,False,False,False
"problem, the researchers from diverse ﬁelds are applying hierarchi-",False,False,False,False,False,False
"cal clustering, partition-based clustering, density-based clustering,",False,False,False,False,False,False
"and artiﬁcial intelligence based clustering methods, such as: statis-",False,False,False,False,False,False
"tics [10], graph theory [11], expectation-maximization algorithms",False,False,False,False,False,False
"[12], artiﬁcial neural networks [13–16], evolutionary algorithms",False,False,False,False,False,False
"[17,18], swarm intelligence algorithms [19–24] and so on.",False,False,False,False,False,False
"In this paper, Artiﬁcial Bee Colony (ABC) optimization algorithm,",False,False,False,False,False,False
which is described by Karaboga based on the foraging behavior of,False,False,False,False,False,False
"honey bees for numerical optimization problems [25], is applied",False,False,False,False,False,False
to classiﬁcation benchmark problems (13 typical test databases).,False,False,False,False,False,False
The performance of the ABC algorithm on clustering is compared,False,False,False,False,False,False
with the results of the Particle Swarm Optimization (PSO) algo-,False,False,False,False,False,False
rithm on the same data sets that are presented in [26]. ABC and,False,False,False,False,False,False
PSO algorithms drop in the same class of artiﬁcial intelligence opti-,False,False,False,False,False,False
"mization algorithms, population-based algorithms and they are",False,False,False,False,False,False
proposed by inspiration of swarm intelligence. Besides compar-,False,False,False,False,False,False
"ing the ABC algorithm and PSO algorithm, the performance of ABC",False,False,False,False,False,False
algorithm is also compared with a wide set of classiﬁcation tech-,False,False,False,False,False,False
niques that are also given in [26]. The paper is organized as the,False,False,False,False,False,False
"clustering problem in Section 2, implementation of the ABC algo-",False,False,False,False,False,False
"rithm introduced in Section 3, and then experiments and results",False,False,False,False,False,False
presented and discussed in Section 4. We conclude the paper in Sec-,False,False,False,False,False,False
tion 5 by summarizing the observations and remarking the future,False,False,False,False,False,False
works.,False,False,False,False,False,False
2. The Clustering problem,False,False,True,True,False,False
Clustering is the process of recognizing natural groupings or,False,False,False,False,False,False
clusters in multidimensional data based on some similarity mea-,False,False,False,False,False,False
sures [6]. Distance measurement is generally used for evaluating,False,False,False,False,False,False
similarities between patterns. In particular the problem is stated as,False,False,False,False,False,False
"follows: given N objects, allocate each object to one of K clusters and",False,False,False,False,False,False
minimize the sum of squared Euclidean distances between each,False,False,False,False,False,False
object and the center of the cluster belonging to every such allo-,False,False,False,False,False,False
cated object. The clustering problem minimizing Eq. (1) is described,False,False,False,False,False,False
as in [27]:,False,False,False,False,False,False
"J(w, z) =",False,False,False,False,False,False
N,True,False,False,True,False,False
i=1,False,False,False,False,False,False
K,True,False,False,True,False,False
j=1,False,False,False,False,False,False
w,False,False,False,False,False,False
ij,False,False,False,False,False,False
x,False,False,False,False,False,False
i,False,False,False,False,False,False
− z,False,False,False,False,False,False
j,False,False,False,False,False,False
,False,False,False,False,False,False
2,False,False,False,False,False,False
(1),False,False,False,False,False,False
"where K is the number of clusters, N the number of patterns, x",False,False,False,False,False,False
i,False,False,False,False,False,False
(i =,False,False,False,False,False,False
"1,...,N) the location of the ith pattern and z",False,False,False,False,False,False
j,False,False,False,False,False,False
"(j = 1,...,K)isthe",False,False,False,False,False,False
"center of the jth cluster, to be found by Eq. (2):",False,False,False,False,False,False
z,False,False,False,False,False,False
j,False,False,False,False,False,False
=,False,False,False,False,False,False
1,False,False,False,False,False,False
N,True,False,False,True,False,False
j,False,False,False,False,False,False
N,True,False,False,True,False,False
i=1,False,False,False,False,False,False
w,False,False,False,False,False,False
ij,False,False,False,False,False,False
x,False,False,False,False,False,False
i,False,False,False,False,False,False
(2),False,False,False,False,False,False
where N,False,False,False,False,False,False
j,False,False,False,False,False,False
"is the number of patterns in the jth cluster, w",False,False,False,False,False,False
ij,False,False,False,False,False,False
the asso-,False,False,False,False,False,False
ciation weight of pattern x,False,False,False,False,False,False
i,False,False,False,False,False,False
"with cluster j, which will be either 1 or",False,False,False,False,False,False
0 (if pattern i is allocated to cluster j; w,False,False,False,False,False,False
ij,False,False,False,False,False,False
"is 1, otherwise 0).",False,False,False,False,False,False
"The clustering process, separating the objects into the groups",False,False,False,False,False,False
"(classes), is realized by unsupervised or supervised learning. In",False,False,False,False,False,False
unsupervised clustering which can also be named automatic clus-,False,False,False,False,False,False
"tering, the training data does not need to specify the number of",False,False,False,False,False,False
"classes. However, in supervised clustering the training data does",False,False,False,False,False,False
have to specify what to be learned; the number of classes. The data,False,False,False,False,False,False
"sets that we tackled contains the information of classes. Therefore,",False,False,False,False,False,False
the optimization goal is to ﬁnd the centers of the clusters by mini-,False,False,False,False,False,False
"mizing the objective function, the sum of distances of the patterns",False,False,False,False,False,False
to their centers.,False,False,False,False,False,False
"In this paper, the adaptation is carried out by minimizing (opti-",False,False,False,False,False,False
mizing) the sum on all training set instances of Euclidean distance,False,False,False,False,False,False
in N-dimensional space between generic instance x,False,False,False,False,False,False
j,False,False,False,False,False,False
and the center,False,False,False,False,False,False
of the cluster z,False,False,False,False,False,False
j,False,False,False,False,False,False
. The cost function for the pattern i is given by Eq.,False,True,False,True,False,False
"(3),asin[26]:",False,False,False,False,False,False
f,False,False,False,False,False,False
i,False,False,False,False,False,False
