Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
•,False,False,False,False,False,False
•,False,False,False,False,False,False
Received: 21 August 2014 / Accepted: 24 February 2015,False,False,False,False,False,False
 Australasian College of Physical Scientists and Engineers in Medicine 2015,False,False,False,False,False,False
are based on individual classiﬁers or simple combination of,False,False,False,False,False,False
these classiﬁers which tend to show moderate performance.,False,False,False,False,False,False
This research paper presents a novel classiﬁer ensemble,False,False,False,False,False,False
framework based on enhanced bagging approach with,False,False,False,False,False,False
multi-objective weighted voting scheme for prediction and,False,False,False,False,False,False
analysis of heart disease. The proposed model overcomes,False,False,False,False,False,False
the limitations of conventional performance by utilizing an,False,False,False,False,False,False
ensemble of ﬁve heterogeneous classiﬁers: Naı,False,False,False,False,False,False
¨,False,False,False,False,False,False
"ve Bayes,",False,False,False,False,False,False
"linear regression, quadratic discriminant analysis, instance",False,False,False,False,False,False
based learner and support vector machines. Five different,False,False,False,False,False,False
"datasets are used for experimentation, evaluation and",False,False,False,False,False,False
validation. The datasets are obtained from publicly avail-,False,False,False,False,False,False
able data repositories. Effectiveness of the proposed,False,False,False,False,False,False
ensemble is investigated by comparison of results with,False,False,False,False,False,False
several classiﬁers. Prediction results of the proposed,False,False,False,False,False,False
ensemble model are assessed by ten fold cross validation,False,False,False,False,False,False
and ANOVA statistics. The experimental evaluation shows,False,False,False,False,False,False
that the proposed framework deals with all type of at-,False,False,False,False,False,False
"tributes and achieved high diagnosis accuracy of 84.16 %,",False,False,False,False,False,False
"93.29 % sensitivity, 96.70 % speciﬁcity, and 82.15 %",False,False,False,False,False,False
f-measure. The f-ratio higher than f-critical and p value less,False,False,False,False,False,False
than 0.05 for 95 % conﬁdence interval indicate that the,False,False,False,False,False,False
results are extremely statistically signiﬁcant for most of the,False,False,False,False,False,False
datasets.,False,False,False,False,False,False
disease  Multi-objective optimization  Prediction  Data,False,False,False,False,False,False
mining,False,False,False,False,False,False
Computational intelligence has started playing a vital role,False,False,False,False,False,False
in medical diagnosis and intelligent decision making.,False,False,False,False,False,False
Medical diagnosis procedures can be categorized using,False,False,False,False,False,False
intelligent computational classiﬁcation tasks. Data mining,False,False,False,False,False,False
is a process of analyzing and identifying previously un-,False,False,False,False,False,False
"known and hidden patterns, relationships and knowledge",False,False,False,False,False,False
from large datasets that was not possible with traditional,False,False,False,False,False,False
"techniques [1]. According to recent research, data mining",False,False,False,False,False,False
techniques are extremely helpful in the diagnosis of several,False,False,False,False,False,False
"diseases such as cancer [2], stroke [3], diabetes [4] and",False,False,False,False,False,False
heart disease [5].,False,False,False,False,False,False
Several classiﬁcation techniques are used for heart dis-,False,False,False,False,False,False
ease prediction; such as Naı,False,False,False,False,False,False
¨,False,False,False,False,False,False
"ve Bayes, linear regression,",False,False,False,False,False,False
"neural networks, support vector machine, and kernel den-",False,False,False,False,False,False
"sity, which results in different levels of precision, recall",False,False,False,False,False,False
and accuracy [5–7]. An ensemble approach shows,False,False,False,False,False,False
promising results as compared to a single technique [8];,False,False,False,False,False,False
"therefore, researchers have been investigating ensemble",False,False,False,False,False,False
based data mining approaches for heart disease prediction,False,False,False,False,False,False
showing fruitful results.,False,False,False,False,False,False
Figure 1 presents a generic ensemble framework for,False,False,False,False,True,False
prediction and evaluation of a disease. It is composed of,False,False,False,False,False,False
"training set, test set, model builder, ensemble model, pre-",False,False,False,False,False,False
diction and evaluation. This ensemble framework can also,False,False,False,False,False,False
"be applied to heart disease data. Heart disease datasets,",False,False,False,False,False,False
"with known class labels, are partitioned into training and",False,False,False,False,False,False
test sets. The training set is used to train the classiﬁers and,False,False,False,False,False,False
fed into a model builder which consists of individual,False,False,False,False,False,False
S. Bashir  U. Qamar  F. H. Khan (&),False,False,False,False,False,False
"Computer Engineering Department, College of Electrical and",False,False,False,False,False,False
"Mechanical Engineering, National University of Sciences and",False,False,False,False,False,False
"Technology (NUST), Islamabad, Pakistan",False,False,False,False,False,False
e-mail: farhan.hassan@ceme.nust.edu.pk,False,False,False,False,False,False
S. Bashir,False,False,False,False,False,False
e-mail: saba.bashir@ceme.nust.edu.pk,False,False,False,False,False,False
U. Qamar,False,False,False,False,False,False
e-mail: usmanq@ceme.nust.edu.pk,False,False,False,False,False,False
123,False,False,False,False,False,False
Australas Phys Eng Sci Med,False,False,False,False,False,False
DOI 10.1007/s13246-015-0337-6,False,False,False,False,False,False
classiﬁers. These trained classiﬁers are then combined us-,False,False,False,False,False,False
ing an ensemble technique. This ensemble model is then,False,False,False,False,False,False
executed on the test set and prediction is computed. Fi-,False,False,False,False,False,False
"nally, the performance is evaluated by comparing the",False,False,False,False,False,False
predicted results with other classiﬁers and ensembles.,False,False,False,False,False,False
This research paper presents a framework for intelligent,False,False,False,False,False,False
heart disease decision support system (DSS) using a novel,False,False,False,False,False,False
ensemble approach based on heterogeneous machine,False,False,False,False,False,False
learning techniques. The proposed framework results in,False,False,False,False,False,False
reliable performance for heart disease prediction as com-,False,False,False,False,False,False
pared to other classiﬁers. It integrates multiple heteroge-,False,False,False,False,False,False
neous classiﬁers using enhanced bagging with multi-,False,False,False,False,False,False
objective optimized weighted voting scheme.,False,False,False,False,False,False
Research contributions,False,False,False,False,False,False
Healthcare industry is continuously making an effort to,False,False,False,False,False,False
reduce medical errors and provide patient care and safety.,False,False,False,False,False,False
Adverse reactions can occur if a disease is not diagnosed,False,False,False,False,False,False
accurately. A DSS can assist health professionals for,False,False,False,False,False,False
decision making tasks such as diagnosis of heart disease,False,False,False,False,False,False
