Text,Is Capitalized,Is Roman Numeral,Is Number,is_heading,is_figure_heading,is_table_heading
*,False,False,False,False,False,False
Abstract,False,False,False,True,False,False
Form a privacy perspective most concerns against the common use of biometrics arise from the storage and,False,False,False,False,False,False
misuse of biometric data. Biometric cryptosystems and cancelable biometrics represent emerging technologies of,False,False,False,False,False,False
biometric template protection addressing these concerns and improving public confidence and acceptance of,False,False,False,False,False,False
"biometrics. In addition, biometric cryptosystems provide mechanisms for biometric-dependent key-release. In the",False,False,False,False,False,False
last years a significant amount of approaches to both technologies have been published. A comprehensive survey,False,False,False,False,False,False
of biometric cryptosystems and cancelable biometrics is presented. State-of-the-art approaches are reviewed based,False,False,False,False,False,False
on which an in-depth discussion and an outlook to future prospects are given.,False,False,False,False,False,False
"Keywords: biometrics, cryptography, biometric cryptosystems, cancelable biometrics, biometric template protection",False,False,False,False,False,False
1. Introduction,False,False,True,True,False,False
The term biometrics is defined as “au tomated recogni-,False,False,False,False,False,False
tion of individuals based on their behavioral and biologi-,False,False,False,False,False,False
cal characteristics“ (ISO/IEC JTC1 SC37). Physiological,False,False,False,False,False,False
as well as behavioral biometric characteristics are,False,False,False,False,False,False
acquired applyin g ade quate sen sors and distinctive fea-,False,False,False,False,False,False
tures are extracted to form a biometric template in an,False,False,False,False,False,False
enrollment process. At the time of verification or identi-,False,False,False,False,False,False
fication (identification can b e handled a s a s equence of,False,False,False,False,False,False
verifications and screenings) the system processes,False,False,False,False,False,False
another biometric input which is compared against the,False,False,False,False,False,False
"stored template, yielding acceptance or rejection [1]. It",False,False,False,False,False,False
is generally conceded that a substitute to biometrics for,False,False,False,False,False,False
positive identification in i ntegrated security applications,False,False,False,False,False,False
is non-existent. While the industry has long claimed,False,False,False,False,False,False
that one of the primary benefits of biometric templates,False,False,False,False,False,False
is that original biometric signals acquired to enroll a,False,False,False,False,False,False
data subject cannot be reconstructed from stored tem-,False,False,False,False,False,False
"plates, several approaches [2,3] have proven this claim",False,False,False,False,False,False
wrong. Since biometric characteristics are largely immu-,False,False,False,False,False,False
"table, a compromise of biometric templates results in",False,False,False,False,False,False
permanent loss of a subject’s biometrics. Standard,False,False,False,False,False,False
encryption algorithms do not support a comparison of,False,False,False,False,False,False
"biometric templates in encrypted domain and, thus,",False,False,False,False,False,False
leave biometric templates exposed during every,False,False,False,False,False,False
authentication attempt [4] (homomorphic and asym-,False,False,False,False,False,False
"metric encryption, e.g., in [5-7], which enable a bio-",False,False,False,False,False,False
metric comparison in encrypted domain represent,False,False,False,False,False,False
exceptions). Conventional cryptosystems provide numer-,False,False,False,False,False,False
ous algorithms to secure any kind of crucial informa-,False,False,False,False,False,False
tion. While user authentication is based on possession,False,False,False,False,False,False
"of secret keys, key management is performed introdu-",False,False,False,False,False,False
"cing a second layer of authentication (e.g., passwords)",False,False,False,False,False,False
"[8]. As a consequence, encrypted data inherit the se cur-",False,False,False,False,False,False
ity of according passwords applied to release correct,False,False,False,False,False,False
decrypting keys. Biometric template protection schemes,False,False,False,False,False,False
which are commonly categorized as biometric cryptosys-,False,False,False,False,False,False
tems (also referred to as helper data-based schemes) and,False,False,False,False,False,False
cancelable biometrics (also re ferred to as feature trans-,False,False,False,False,False,False
formation) are designed to m eet two major require-,False,False,False,False,False,False
ments of biometric information protection (ISO/IEC,False,False,False,False,False,False
FCD 24745):,True,False,False,True,False,False
• Irreversibility: It should be computationally hard to,False,False,False,False,False,False
reconstruct the original biometric template from the,False,False,False,False,False,False
"stored re ference data, i.e., the protected template,",False,False,False,False,False,False
while it should be easy to generate the protected,False,False,False,False,False,False
biometric template.,False,False,False,False,False,False
• Unlinkability: Different versions of protected bio-,False,False,False,False,False,False
metric templates can be generated based on the,False,False,False,False,False,False
"same biometric data (renewability), while protected",False,False,False,False,False,False
templates should not allow cross-matching,False,False,False,False,False,False
(diversity).,False,False,False,False,False,False
* Correspondence: crathgeb@cosy.sbg.ac.at,False,False,False,False,False,False
"Multimedia Signal Processing and Security Lab (Wavelab), Department of",False,False,False,False,False,False
"Computer Sciences, University of Salzburg, A-5020 Salzburg, Austria",False,False,False,False,False,False
"Rathgeb and Uhl EURASIP Journal on Information Security 2011, 2011:3",False,False,False,False,False,False
http://jis.eurasipjournals.com/content/2011/1/3,False,False,False,False,False,False
© 2011 Rathgeb and Uhl; licensee Springer. This is an Open Access article dis tributed under the terms of the Creative Comm ons,False,False,False,False,False,False
"Attribution License (http://creativecommons.org/licenses/by/2.0), which permits unrestricted use, distribution, and reproduction in",False,False,False,False,False,False
"any medium, provid ed the original work is properly cited.",False,False,False,False,False,False
“Biometric cryptosystems (BCSs) are designed to,False,False,False,False,False,False
securely bind a digital key to a biometric or generate a,False,False,False,False,False,False
digital key from a biometric“ [9] offering solutions to,False,False,False,False,False,False
biometric-dependent key-release and biometric template,False,False,False,False,False,False
"protection [10,11]. Replacing password-based key-",False,False,False,False,False,False
"release, BCSs brings about substantial security benefits.",False,False,False,False,False,False
"It is significantly more difficult to forge, copy, share, and",False,False,False,False,False,False
distribute biometrics compared to passwords [1]. Most,False,False,False,False,False,False
biometric characteristics provide an equal level of sec ur-,False,False,False,False,False,False
ity across a user-group (physiological biom etric charac-,False,False,False,False,False,False
teristics are not user selected). Due to biometric,False,False,False,False,False,False
"variance (see Figure 1), conv entional biometric systems",False,False,False,False,True,False
perform “fuzzy comparisons” by applying decision,False,False,False,False,False,False
thresholds which are set up based on score distributions,False,False,False,False,False,False
"between genu ine and non-genuine subjects. In co ntrast,",False,False,False,False,False,False
BCSs are designed to output stable keys which are,False,False,False,False,False,False
required to match a 100% at authentication. Original,False,False,False,False,False,False
biometric templates are repla ced through biometric-,False,False,False,False,False,False
dependent public information which assists the key-,False,False,False,False,False,False
release process.,False,False,False,False,False,False
"“Cancelable biometrics (CB) consist of intentional,",False,False,False,False,False,False
repeatable distortions of biometric signals based on,False,False,False,False,False,False
transforms which provide a comparison of biometric tem-,False,False,False,False,False,False
plates in the transformed domain“ [12]. The inversion of,False,False,False,False,False,False
such transformed biometric templates must not be feasi-,False,False,False,False,False,False
ble for potential imposters. In contrast to templates pro-,False,False,False,False,False,False
"tected by standard encryption algorithms, transformed",False,False,False,False,False,False
templates are never decrypted since the c omparison of,False,False,False,False,False,False
biometric templates is performed in transformed space,False,False,False,False,False,False
which is the very essence of CB. The application of,False,False,False,False,False,False
transforms provides irreversibility and unlinkability o f,False,False,False,False,False,False
"biometric templates [9]. Obviously, CB are closely",False,False,False,False,False,False
related to BCSs.,False,False,False,False,False,False
As both technologies have emerged rather recently,False,False,False,False,False,False
and corresponding literature is dispersed across different,False,False,False,False,False,False
"publication media, a systematic classification and in-",False,False,False,False,False,False
depth discussion of approaches to BCS and CB is given.,False,False,False,False,False,False
"As opposed to existing literature [4,8], which intends to",False,False,False,False,False,False
"review BC Ss and CB at coarse level, this article provide s",False,False,False,False,False,False
the reader with detailed descriptions of all existing key,False,False,False,False,False,False
concepts and follow-up developments. Emphasis is not,False,False,False,False,False,False
only placed on biometric template p rotection but on,False,False,False,False,False,False
cryptographic aspects. Covering the vast majority of,False,False,False,False,False,False
